views,likes,dislikes,comment,published,duration,category,predicted_adview
73029,104,19,10,518,216,1,2270.5994
151277,1962,31,195,1892,1196,4,2307.266
698599,583,156,100,1883,0,5,1781.8607
274222,2131,42,346,1995,679,6,2561.5215
850,3,0,0,1803,31,4,2384.5542
863206,1315,102,35,1538,152,4,1996.393
79500,1177,15,100,1618,755,4,2756.3833
138236,603,18,37,1513,361,7,2429.144
437072,3560,44,123,1569,178,5,2236.2751
535374,5571,111,1336,1837,441,6,816.7673
1428271,6427,184,879,815,276,7,1494.2812
64714,396,16,48,1445,772,5,2688.804
244596,402,41,30,1155,2643,2,633.8755
1804833,1788,1177,269,1633,0,4,1248.0072
379376,584,55,299,1757,507,5,2632.374
235449,7714,150,3260,1865,155,5,2227.8518
425332,7447,166,10812,1774,544,4,1080.379
7133,9,0,1,103,266,7,389.90457
1027622,438,274,30,1779,2903,4,2880.534
205049,140,57,68,664,2341,4,1311.5789
223076,5748,48,244,1897,345,7,2436.4749
4213,62,0,6,1400,258,4,1527.4479
136802,274,8,145,3,292,4,2675.9985
11648,21,5,5,1461,0,5,1262.9915
92803,346,20,5,2099,624,4,2086.616
1123857,1435,178,72,364,321,4,1557.4436
962174,2295,120,275,1911,525,2,1109.3693
1590927,1802,643,89,1872,110,4,2332.7346
1729315,2813,243,297,269,145,4,1637.685
730191,23763,410,5648,1837,156,5,2061.3667
73720,1582,40,109,1625,285,4,2633.1636
59667,92,17,5,595,377,7,21.498491
200689,2568,59,369,1909,305,6,21.498491
8418,46,7,3,1609,172,7,1677.8901
19213029,21696,4278,914,446,321,4,1056.2678
18885,37,2,2,1508,421,4,2133.9045
98463,551,35,50,1561,0,7,2600.3787
88766,216,69,44,861,72,6,2269.024
23585,138,5,6,1777,53,4,2136.272
1609,1,0,1,148,40,7,2325.5278
878840,2345,115,114,482,361,4,2677.5852
1238,4,0,1,602,340,4,2620.9348
7392,28,1,2,793,157,7,21.498491
698349,844,191,89,222,0,4,75.02665
38649,573,5,79,1235,483,4,1555.0985
657,2,0,0,1700,133,4,2317.0115
78578,131,11,35,254,603,5,860.61694
208761,318,50,23,526,2436,4,1478.8688
2062194,725,352,24,897,79,4,1659.7714
357,1,0,0,1606,44,4,786.7853
189,0,0,0,1913,21,4,2262.3958
10838,27,2,0,1050,205,7,2536.0242
82332,352,8,86,1384,1202,2,2341.6912
83287,296,8,39,1344,1342,2,1784.8953
4821,38,1,8,554,442,5,2212.123
286599,252,118,2,742,692,5,1467.726
60736,141,23,44,2092,0,7,2594.1768
9917,21,3,2,815,857,5,2476.6858
600501,13916,131,943,1920,452,3,1781.8767
5340567,41278,2309,14930,1816,358,8,2133.8538
347719,604,127,43,566,1829,7,2256.97
608001,8562,117,1403,1885,1248,2,1135.0391
54133,483,31,188,1828,1436,6,1146.8671
2226460,2543,525,252,1333,405,4,1228.0239
1947,50,1,31,905,15,4,2222.795
426145,2486,148,857,1751,212,5,2438.2112
111798,795,53,216,1504,378,6,2238.9028
122587,614,28,60,1197,212,2,2036.4664
129665,47,17,7,631,28,4,2475.8904
1508338,7088,638,867,1321,2956,4,2531.8496
16556,282,10,14,1852,53,5,1916.0931
53,1,0,1,1576,155,7,2858.833
2333047,10674,1269,1613,1144,2688,4,2371.7998
98,0,0,0,315,46,4,2899.5002
39615,90,8,17,1781,465,4,1780.063
1556609,10756,540,3123,1863,536,6,2572.9653
127338,25,76,4,1859,131,8,2093.8535
2960,120,0,8,1474,188,7,1254.9767
9627135,6057,2629,288,1585,310,4,2360.917
86417,342,30,39,1396,1285,8,1684.1599
432162,476,28,10,1835,165,4,2332.2222
2244997,1734,649,516,1829,315,4,1728.1306
3121244,4651,483,137,1585,105,5,2070.287
225066,212,40,30,1712,0,4,21.498491
11906,114,7,101,1841,568,4,1142.135
1615971,23772,6068,1729,2049,441,4,1040.9791
12748,74,7,6,1459,0,7,2233.2507
505961,242,102,17,1692,240,4,2055.9827
140200,3458,59,344,1841,360,6,2581.373
34062,29,4,4,1825,404,4,2721.1987
333530,768,132,615,1314,3182,3,1088.4305
947034,4352,75,194,1441,224,7,1031.5641
95344,586,92,807,1750,697,2,1893.1295
6156965,39428,1934,1302,1325,219,4,181.92645
2142208,4701,357,545,1265,203,4,1575.2214
3164,16,4,1,1303,718,3,2519.6008
943319,519,143,42,1682,109,4,2209.5596
25075,54,7,4,1385,456,4,1377.1562
5151,5,2,0,149,204,4,1940.1449
248898,1500,120,3256,1857,619,4,2613.9417
2082241,2142,478,239,417,294,7,2121.2249
4500,22,1,2,702,775,7,857.6133
1298193,17940,1152,1024,1279,296,7,21.498491
5294,3,2,0,1450,0,4,21.498491
509,1,0,0,1922,31,4,21.498491
1372633,1026,454,147,1865,648,4,2417.7412
374873,2977,53,132,1805,210,7,1334.3147
812616,1799,474,139,1266,0,7,2416.9126
5093522,8180,969,289,975,520,4,1617.6842
311529,165,69,44,650,2294,4,100.27025
3921158,3376,724,146,1247,791,4,1524.9397
1113264,5300,171,223,292,130,7,2848.8198
41406,152,2,14,1023,766,4,2366.0215
180788,515,27,18,1800,92,6,2408.273
3215,17,1,23,1973,223,4,2612.1733
254147,1977,66,46,476,560,4,2210.3945
232422,3592,69,307,1885,206,7,2020.4934
8738,13,2,5,1615,0,7,939.5443
1722204,9278,229,754,603,219,5,1689.4625
8970,29,0,4,1011,89,8,1435.6904
471644,2730,60,238,1891,256,2,2336.272
144976,149,38,6,1819,0,4,2659.9526
562643,1604,198,757,1688,934,4,2723.6228
77420,88,5,2,1939,192,4,1782.044
48822,532,23,131,613,896,4,1524.6428
372728,1719,73,187,1905,265,2,2457.6096
24223,1086,15,164,1789,301,4,1385.5964
113978,490,10,29,1250,243,7,2145.7039
27093,123,3,17,1487,774,2,2096.7456
455887,3460,91,964,1862,465,6,1715.6193
4422,17,0,2,1197,224,4,2399.195
41865,75,14,15,945,267,4,1687.4717
2584,19,0,3,1998,1377,7,2289.0984
680657,1053,86,27,1071,426,4,1398.4287
2687128,26204,313,2697,707,212,7,2208.542
45125,220,14,41,207,293,3,2164.3604
835587,466,177,28,1538,232,4,1440.9102
15502,31,6,0,1707,333,4,1842.2477
64527,198,23,36,1814,247,5,1709.1804
2505011,3758,742,456,812,327,4,1660.2584
105154,225,9,12,447,185,4,2000.8527
820274,1624,112,255,2016,1109,4,1483.7961
58247,67,19,3,1729,1015,5,2195.9883
1087831,2206,277,167,1626,304,4,2382.9106
66646,30,4,0,581,192,4,703.05273
539102,616,78,23,1938,617,4,2574.5247
494946,930,192,82,665,988,7,2104.6313
2281033,9509,1014,1012,1424,3082,4,2401.4302
343616,897,89,72,1204,3359,8,2134.046
191538,271,50,9,1505,56,4,2554.7786
83503,113,20,4,847,250,4,2190.78
105822,94,13,1,1438,152,4,633.3237
1197,7,0,1,1876,105,4,1054.7931
73219,229,5,15,1069,244,7,1601.8397
19134,52,2,1,1666,274,4,2341.6096
195262,471,15,15,278,301,4,2028.9049
733796,5899,506,2616,1851,173,6,1808.2333
830106,10305,227,1574,1804,405,6,21.498491
606,5,0,1,1993,91,4,1718.6545
23842,278,38,78,894,701,3,2442.1375
95323,65,7,5,661,124,7,1771.1782
161560,750,13,158,221,227,3,2155.287
310433,4638,64,293,830,376,4,2379.0974
452205,4996,325,99,2043,108,4,811.87427
272342,457,11,54,1044,438,7,2241.3862
276744,851,20,54,1391,79,4,1938.5175
41423,101,13,8,840,217,7,1375.8616
7506,63,2,0,1873,101,4,2517.1997
21151,71,3,1,181,600,7,2139.3245
5186,11,3,0,1401,996,4,1553.1105
13208,27,1,1,915,254,4,2350.6833
744700,30183,315,2581,1845,832,6,2665.2368
237156,319,74,68,693,748,1,21.498491
314774,4891,67,1408,1529,378,8,2555.9585
692499,4297,299,436,683,262,7,1451.0703
57733,1252,37,1766,1912,803,2,2407.9358
294603,573,104,235,1363,0,5,1362.2413
13739,45,7,2,1436,179,7,1300.2551
128106,51,22,1,1106,196,4,1587.9232
21251,56,1,2,1795,49,4,1603.8772
15094,66,4,0,1633,0,3,2527.9712
193825,195,44,14,1080,0,5,2315.7158
318593,1723,120,81,1771,41,7,2349.121
1170770,2687,228,284,1811,323,5,2430.3423
27822,378,16,90,2048,851,6,661.73944
326231,1300,126,142,855,531,1,1312.8379
228306,691,115,88,2075,2360,4,1948.5419
496531,2983,168,589,1347,661,2,2699.0728
25314,40,10,0,1884,0,4,1698.4515
27599,63,3,12,259,667,5,632.32855
728346,1267,301,166,661,345,4,2591.4148
441016,1966,74,95,1836,254,7,1502.2491
1579289,9188,367,740,1619,155,2,2032.821
124793,161,38,44,575,501,5,1294.2799
125273,461,22,148,872,1540,4,639.2301
1007,26,0,0,1923,50,7,794.79663
78158,278,58,23,674,116,2,2315.7563
975400,19471,339,8615,1858,466,4,2216.5383
160118,385,25,18,915,282,4,1018.37
436052,760,371,413,1779,0,5,2184.8403
246759,206,36,13,417,273,7,1844.4553
748133,5353,132,435,1797,630,4,1270.6993
5938,46,0,10,899,151,3,2275.1482
822469,2479,141,54,437,259,4,1702.1741
132499,1510,13,302,1515,246,7,2601.3333
4514515,18688,1340,1111,862,255,4,943.04926
3272,32,0,2,1232,239,7,1304.4878
5712,24,4,65,2082,279,4,2090.0608
279785,495,82,47,874,3431,4,1308.9795
786677,1493,206,78,408,888,4,1114.3378
134095,190,35,11,941,2264,4,774.089
73747,141,0,15,922,343,7,2360.6292
196338,1766,36,88,1499,1614,6,2588.08
24010,281,4,22,1310,242,7,21.498491
833478,10706,307,5250,1769,102,4,2542.061
28749,130,10,11,1715,298,4,2422.3254
90257,911,31,226,1915,826,6,2442.6816
4676,62,2,8,1863,165,1,2557.8662
972392,681,252,124,1855,0,4,2387.5242
365223,1360,44,66,1825,175,6,1593.3915
240377,416,89,85,1292,3505,7,1847.0814
2225966,3211,543,250,145,1401,7,685.8999
440107,737,367,133,681,317,8,1035.2289
1960101,1606,965,85,1278,49,7,2515.8071
27997,476,59,40,907,962,3,2611.01
201675,2930,127,633,666,89,4,1502.8988
6442,49,2,7,818,22,4,2571.8853
4259,33,0,3,384,703,6,2158.6987
52256,460,212,37,1747,501,6,2639.0916
4375179,3904,1653,458,1866,261,4,2805.2188
391275,1546,71,90,1590,90,4,2024.774
165453,117,42,6,1079,0,5,1393.803
140554,934,36,136,1127,297,5,2373.1802
955975,3044,294,1384,1416,312,7,2425.5674
4111,13,1,7,962,398,4,2527.8926
7165,18,2,2,1837,285,7,1107.4718
2012376,11844,1971,4637,1824,364,4,2725.2078
97917,301,27,39,1349,461,4,2360.6238
95961,215,16,220,1802,627,5,1997.7421
619764,6484,459,554,1798,300,2,1917.3258
3856167,36693,4331,3822,1843,2096,4,2191.0557
891984,1734,212,81,1504,1374,4,2584.8347
295657,301,60,34,432,103,4,2613.838
993,11,0,0,1351,31,5,2151.606
331547,15667,83,2930,1859,514,6,1993.6927
337564,1966,97,31,1376,205,7,2687.075
183,1,0,0,1229,36,4,661.52203
41618,113,6,13,1739,87,4,1752.8884
335900,358,26,37,522,59,4,281.9144
28616,7,0,0,1880,175,4,2236.1892
10953,37,3,7,1379,337,4,502.10376
768424,1283,272,43,2046,0,4,2713.6946
346843,439,79,13,1763,238,4,687.5006
1316820,1809,759,325,2065,0,4,2684.2283
239248,77,52,1,1048,137,4,1669.4509
104930,1242,48,65,2086,359,4,123.18953
434822,1095,81,21,1213,115,6,2206.9924
72338,57,27,7,299,0,5,2415.227
131065,111,35,9,1536,0,4,626.8289
130,1,0,0,1034,228,4,2171.101
177525,439,100,88,1291,0,7,1294.2706
5281925,30338,1567,2564,741,324,7,2626.7954
53323,387,18,28,1322,253,6,2288.4373
106082,208,36,15,1322,3124,5,991.6242
607532,411,140,56,339,106,4,967.2743
806787,1016,132,34,871,802,4,797.3235
44414,656,23,81,1438,194,6,1754.9338
5693,55,1,1,1205,216,7,1966.6057
1465197,37390,550,2136,1656,175,4,2207.4404
1303,8,0,1,1725,26,5,305.6448
89676,211,39,23,1846,0,5,2619.8962
160890,563,17,76,739,367,1,21.498491
135988,153,13,3,899,831,4,2787.3552
6266,28,1,3,1413,400,4,1317.0758
528224,623,104,20,1507,2591,5,2239.2195
182158,266,72,29,1720,1102,4,926.5778
16914,231,11,46,1894,282,5,2007.8927
8414,68,5,6,1413,266,7,1952.6371
11942,246,6,215,943,485,4,2223.685
361794,350,77,22,1088,0,4,2341.128
1818145,11054,340,190,1818,81,4,1691.0509
113720,500,17,444,1877,651,4,1229.2606
392962,967,92,54,364,458,4,2367.6328
178165,145,41,45,688,2147,4,2645.6624
58581,248,55,40,1844,3359,4,21.498491
3839557,15766,1823,1901,1095,2731,4,2326.2417
1268952,566,314,57,1508,0,5,2511.062
7381,10,3,2,799,374,4,2124.8943
54715,719,26,133,1960,551,6,2099.7341
27399,297,15,33,888,148,4,2661.8376
417645,968,93,114,1250,2364,4,1971.5145
116673,2448,25,207,977,210,2,2549.9868
364718,810,161,32,1904,153,8,1317.2247
11866,11,1,0,1622,85,4,1848.3918
118805,594,41,98,1679,104,4,1708.0962
199992,3,1,0,1831,31,4,1787.0406
790046,2636,740,221,1558,313,5,1604.9097
204944,4542,37,706,1804,555,2,2387.3838
182823,668,15,22,475,479,4,2005.694
1553,4,0,0,1070,261,4,2491.04
5454,36,1,46,851,543,7,1583.8079
13163561,73000,4912,2332,987,217,7,108.27932
344662,95,1291,67,1908,106,4,1124.6637
750010,1822,250,53,1902,0,4,2471.8213
3315,35,3,7,937,11,4,1567.1544
118896,242,2,45,631,204,7,1390.339
353710,180,66,9,1653,95,5,1853.9908
1261876,1736,158,30,767,301,4,2322.6213
7897,103,1,16,1553,187,3,2312.2883
50940,32,10,1,1503,265,4,2150.7246
147465,533,26,56,861,237,7,2430.334
664691,1064,90,130,1621,135,5,1805.2402
37164,165,8,8,958,143,4,2317.281
2446,4,1,0,1538,310,7,2488.6367
17192,187,8,4,912,272,2,1334.8185
51627,81,9,7,1607,250,4,694.1195
623950,996,71,36,1414,177,5,2488.558
33426,23,16,5,508,89,6,2058.8103
513020,2647,68,42,1115,227,5,2227.8374
27727,104,5,21,959,119,4,2078.5164
460562,3489,16,169,782,229,7,2503.0562
11988,261,24,6,1339,46,2,1500.1129
27352,72,5,0,785,188,4,1742.3604
105187,200,39,49,1291,0,5,1806.3362
3377049,17472,6395,13557,1676,611,4,1067.6459
287571,61,55,1,376,642,4,1633.1636
338243,713,75,78,1839,318,7,1828.0697
471586,717,85,54,1838,628,4,1103.1057
5981,233,5,35,1493,134,7,1253.4506
3219,6,0,2,1047,31,8,38.481667
44635,46,5,1,1819,83,4,21.498491
80455,1964,55,91,1828,520,4,2328.9797
21618,35,1,6,255,663,5,1831.1079
216665,293,18,14,489,361,4,1607.9077
52180,261,12,118,1027,318,4,1263.0394
11682729,68518,3667,25290,1617,1208,8,2593.7224
2234895,4065,811,207,1334,143,3,1949.7594
124720,658,63,698,1675,796,4,1163.143
218957,265,51,38,1104,3392,4,1450.6738
6116,128,3,4,1492,686,4,2136.8713
19818,71,3,11,1866,263,4,2515.6377
5031,11,4,1,945,32,4,2053.9033
941221,2936,128,362,1779,599,5,405.68652
1037052,991,392,248,1915,415,4,1074.5026
1227248,1923,357,97,280,438,4,2525.2786
2225078,567,330,17,1445,64,4,2117.0579
226712,1423,31,126,1739,711,4,1022.87836
1445688,6009,284,404,558,340,7,1530.5588
9190151,20151,1986,1799,1423,0,5,21.498491
109947,228,6,39,1553,348,5,2167.6548
1412246,7649,1393,509,1172,468,2,1574.538
1558750,14914,480,3680,1611,70,2,2857.751
532605,925,162,30,2022,265,5,1873.7953
612935,687,263,146,1013,2564,4,1733.0288
77392,1078,388,692,1914,59,2,2054.4983
69635,12,20,1,796,238,4,1237.2681
315002,1253,146,78,1366,0,7,2424.3867
678593,324,145,79,557,91,4,2250.152
432055,482,69,148,707,322,4,2593.8672
18021,110,126,40,1417,607,2,1026.4698
3157715,4800,431,337,974,313,4,1277.851
1247038,16715,468,3955,1895,335,4,1494.3121
407244,9160,202,5517,1870,529,4,1787.0411
479740,734,154,584,1832,351,4,1605.8717
304844,187,118,130,1613,238,7,869.9254
118349,121,21,29,262,640,5,2672.0825
51703,24,7,4,361,0,5,1744.8813
520789,2677,323,1059,1685,670,4,2760.5732
327481,1634,85,398,1848,193,7,2703.1296
29141,41,11,8,768,152,7,740.4961
8529,42,1,5,314,576,3,2390.729
292114,885,57,76,1847,155,5,1615.1461
10529,63,3,6,728,333,7,1314.2806
1086594,2107,260,174,1483,342,4,777.74097
6987,0,1,0,342,0,5,1998.5765
61584,188,23,8,787,1311,6,2235.0698
243008,117,35,29,476,645,4,2688.6372
34270,228,19,122,1660,187,4,2609.4702
51,0,0,0,1313,225,8,2057.57
4947,5,0,0,307,202,4,2092.3928
405721,7042,70,540,1635,193,2,1200.8038
177015,742,46,101,959,198,7,2732.6084
4800,21,2,0,505,356,7,2530.4504
138518,1412,27,68,1468,258,7,833.49
2015,7,1,1,899,61,4,1577.8457
57461,489,3,102,1881,404,8,1711.9858
2506,38,2,7,288,420,6,2791.4956
2558453,557,402,42,465,79,4,2342.1104
26036,188,4,11,1431,423,7,756.6602
17008,55,0,21,865,475,4,1195.3557
46627,228,6,8,1044,893,4,818.5696
267776,597,28,46,138,304,4,1446.7413
448,0,0,0,1468,0,5,450.70178
336315,1165,70,91,1802,188,6,2196.4507
488632,1586,248,224,1395,3504,7,570.1971
31734,14,6,1,1884,396,7,2390.2256
138014,1293,187,997,1920,217,2,1673.034
227686,193,48,13,1621,0,4,2148.0122
114701,240,112,17,1671,0,5,2189.6104
560146,8241,179,5718,1879,456,4,1969.0464
1133517,3035,202,117,1007,330,4,1151.6321
2160,8,3,1,1581,787,6,21.498491
32249,48,4,6,255,603,5,888.61774
339191,713,116,22,391,435,6,1312.165
705175,1138,159,73,1768,87,4,2350.4744
34013,277,3,29,1917,126,4,1782.1078
23008,17,6,1,1057,461,4,2577.0454
96596,218,47,27,1758,0,4,2809.669
15023,41,0,7,1271,170,7,1551.3547
1009,3,0,0,1786,26,5,1337.3597
2975,8,2,0,1966,31,5,2516.7236
995239,5632,189,223,1424,298,4,880.4798
541660,3489,414,392,1841,1472,4,1641.441
21573,31,3,1,1551,0,4,1401.7452
3007729,4863,1529,628,1711,440,7,1918.1633
3658,2,1,0,1734,21,4,1861.9397
1568927,1308,440,64,742,679,5,1909.7115
10125,185,8,9,1922,0,4,1187.7692
304518,232,4,47,1779,265,4,2639.2715
4141985,37480,1402,6276,1282,437,4,2562.525
4706,26,0,0,985,136,7,2427.4836
324332,1134,24,87,1639,160,2,1854.1912
36966,416,8,4,1901,139,4,1969.2291
4410235,2127,1703,281,1644,0,5,2417.0251
791954,1202,83,79,1621,343,4,1845.0977
812101,22573,169,1597,1716,578,2,2768.8445
67797,184,8,39,1881,0,4,938.92236
28870,69,7,24,263,640,5,1477.1167
674,14,0,1,971,81,4,2138.2883
205200,473,23,113,1675,2780,7,1911.0822
959390,2627,262,203,1795,297,2,2494.5857
954644,3190,238,844,1804,2683,7,1369.7179
463532,55,33,4,1963,61,4,1250.3157
129802,286,13,17,171,436,4,2230.5354
73298,551,42,74,2019,156,4,2090.2524
13412,210,9,50,1060,503,7,1798.0116
786071,1100,740,21,2018,3307,5,797.7334
1614660,11012,929,793,1609,271,3,1272.6451
252175,373,62,149,1909,347,4,1937.066
202972,1149,48,241,1888,2376,4,853.46185
148285,111,29,22,1648,339,4,2525.5303
5625,115,3,31,354,166,7,2197.1538
14957150,44253,2835,1958,1494,263,7,2355.9634
62543,257,9,14,1496,267,7,2118.4736
797789,7195,179,387,390,214,2,2398.0042
81048,187,4,23,258,209,4,1626.3593
2908,26,4,31,156,292,4,1228.577
605051,3407,389,134,1262,274,2,1502.4149
1414551,1999,168,44,1427,354,4,2358.24
1220729,2397,251,128,1907,603,4,2977.2158
27988,81,9,12,562,1524,7,2466.4277
1174,21,2,2,1890,313,7,1086.08
97646,312,76,327,1226,3010,3,2592.7212
1259,21,0,2,1890,121,7,2368.5308
2099,6,1,0,674,258,4,2958.9634
1669347,17892,384,5046,1723,346,2,1048.2053
49663,99,6,5,1248,1633,8,2046.91
807935,1432,222,178,1413,289,4,1471.218
86210,135,40,7,1068,188,7,2480.295
2376524,6867,755,313,1466,74,3,2314.9424
95067,1480,11,147,1729,390,6,21.498491
28801,229,11,3,920,326,7,2779.7163
42225,46,6,2,459,202,5,2522.2627
5454,76,1,3,1854,183,2,679.3975
5485442,19992,1888,1262,1787,364,7,1073.9167
79960,96,22,11,669,2369,7,2664.163
1398070,4762,94,288,1520,282,7,1663.9261
234,2,0,0,1507,22,7,1787.966
2356427,11683,304,2407,1707,403,2,1163.3092
637197,2306,87,191,1573,203,2,2820.8357
8101,97,6,7,1861,158,6,2159.2856
32613,30,1,3,1255,139,4,2144.117
572280,3578,189,319,1846,145,4,2137.0557
90289,302,14,23,659,244,4,1683.38
74436,606,25,41,1493,618,5,391.82126
18911,45,26,8,1295,485,4,1485.7076
570925,1209,199,295,1161,343,5,1140.512
70009,136,7,0,1046,333,4,948.0861
11215,6,4,3,1496,0,5,1639.6699
850307,12245,385,3300,1738,732,4,2185.9485
898,1,0,0,1685,10,4,2561.7764
255982,184,76,19,914,218,4,1726.1326
90032,482,18,22,1641,2726,3,1955.6611
6079,168,1,71,863,685,4,1736.1622
798,4,1,2,1684,31,4,1709.0239
2044368,7941,412,272,656,241,7,2659.8916
13138,128,2,63,1022,553,4,2497.652
593037,3110,87,219,1825,913,4,2112.8008
24952,11,7,0,1870,328,3,1294.472
691295,651,176,112,1788,341,4,2489.0032
396,1,1,0,1345,31,4,2263.0996
14827,137,2,32,1913,404,5,644.9852
661642,2106,829,1569,1721,744,2,2770.0745
36379,271,17,29,1990,314,1,1940.2788
257659,961,78,57,1455,0,7,941.0384
3097,14,1,1,713,204,3,2166.5444
31851,60,2,5,177,661,7,2631.4302
88868,529,25,54,1863,58,2,1929.119
1028660,11508,473,989,1860,622,2,1926.8961
2388,31,0,2,1430,35,4,2721.6047
1208159,5731,487,2720,1603,628,6,2364.1262
230075,1157,54,60,1818,149,4,1355.2529
23361,64,22,3,1224,418,1,2633.5063
49582,85,5,15,1419,580,4,2412.9033
154503,1656,79,100,924,56,5,71.225945
101133,126,14,19,727,603,4,2474.5923
8032,125,2,13,1032,285,4,2484.8352
28641,141,1,13,1020,277,7,2122.3794
660412,547,199,26,1691,1644,4,975.0367
1581734,568,105,75,282,95,4,2036.3638
1196749,4502,431,248,678,530,6,2275.584
614566,1190,129,42,1712,3296,7,2446.2178
3215409,10763,1802,851,537,3109,7,1916.505
448964,1907,139,290,1681,210,4,697.74054
9625,114,4,38,1048,76,4,1801.3346
42726,67,6,1,974,251,4,2403.5957
26942,25,3,0,459,163,5,1165.3236
327168,7951,117,2351,1795,155,5,2296.576
451804,2623,319,564,1505,618,6,2462.2505
2055069,3213,228,177,224,210,7,1413.106
160218,194,41,29,574,0,4,2613.2417
50832,35,12,6,1807,625,5,1499.1522
453082,2131,144,126,1822,148,4,2226.818
487181,1419,176,83,1267,301,7,1668.2214
61261,794,6,220,836,1256,1,2114.7708
1426427,5381,124,422,294,163,4,1270.1487
174927,5262,123,1742,1684,94,5,1228.3622
4306,16,2,0,1337,61,4,1413.1241
563968,598,89,27,364,268,4,1866.1678
28587,148,6,11,832,414,7,2361.8267
387303,600,145,41,677,2962,7,2375.3062
328798,880,128,91,1432,117,4,2617.6094
40076,37,3,2,915,225,4,2451.057
3024863,6632,1422,1320,1887,148,7,1345.9093
3344424,5085,918,207,1080,136,4,2400.7676
1834,7,1,1,962,94,4,2463.535
749,2,0,1,999,70,8,1340.7512
1628296,11650,536,3794,466,247,4,1250.9624
507654,6434,170,3023,1910,404,4,2501.2537
1016950,7294,1827,331,1477,161,4,996.9199
286057,254,89,76,1778,0,4,2623.7144
364485,737,171,18,484,548,6,1033.1056
129364,449,18,12,955,611,4,21.498491
228623,2510,45,269,1653,1209,5,2268.0986
155793,268,57,73,879,23,5,2541.1377
10420,5,5,1,905,178,4,2380.977
316991,576,82,6,931,980,3,2454.1028
423370,9191,94,950,1854,267,7,1385.9186
420880,671,135,106,1190,339,4,2168.7988
